Timestamp,Compound Score,Date,Negative Score,Neutral Score,Positive Score,Source Account,Text
2018-04-07 01:02:07,0.0,Sat Apr 07 01:02:07 +0000 2018,0.0,1.0,0.0,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/Y0ZkH3LgLs
2018-04-07 01:03:02,0.0,Sat Apr 07 01:03:02 +0000 2018,0.0,1.0,0.0,CNN,American Airlines canceled a deal with Airbus and announced it intends to purchase 47 new Boeing Dreamliner jets… https://t.co/8MGdGgJO1y
2018-04-07 01:05:03,0.0,Sat Apr 07 01:05:03 +0000 2018,0.0,1.0,0.0,FoxNews,".@dbongino on @BarackObama: ""He was a gentleman, but you know what? A lot of people are gentlemen, and that's great… https://t.co/AlPoT0PuZc"
2018-04-07 01:16:06,0.0,Sat Apr 07 01:16:06 +0000 2018,0.0,1.0,0.0,CNN,Scott Pruitt's nightmare week | Analysis by @CillizzaCNN https://t.co/0ZgSKjyrUE https://t.co/omCGIeO7w1
2018-04-07 01:16:19,0.0,Sat Apr 07 01:16:19 +0000 2018,0.0,1.0,0.0,FoxNews,"Arizona, Texas announce plans to send National Guard members to border https://t.co/uFhg9ZRzQE"
2018-04-07 01:17:02,0.7096,Sat Apr 07 01:17:02 +0000 2018,0.0,0.796,0.204,nytimes,"RT @nytimesarts: It's a Friday night, you're on your sofa and you don't know what to watch. Perhaps our 100 Best Movies on Amazon Prime lis…"
2018-04-07 01:20:00,0.0,Sat Apr 07 01:20:00 +0000 2018,0.0,1.0,0.0,CBSNews,"With Facebook CEO Mark Zuckerberg set to testify, a key question is when executives at the social network learned a… https://t.co/em1VHs4bky"
2018-04-07 01:22:04,0.128,Sat Apr 07 01:22:04 +0000 2018,0.116,0.741,0.143,CNN,"Mexican President to Trump: ""Nothing and no one stands above the dignity of Mexico."" https://t.co/I6a6s1Eqz5 https://t.co/fGparSsTj2"
2018-04-07 01:25:56,0.0,Sat Apr 07 01:25:56 +0000 2018,0.0,1.0,0.0,FoxNews,Sylvester Stallone attends 'Rocky' plaque dedication in Philadelphia https://t.co/l39yQFFqSp
2018-04-07 01:28:11,0.6249,Sat Apr 07 01:28:11 +0000 2018,0.0,0.662,0.338,FoxNews,OPINION: Schools must do better to prepare students for a freelance future  https://t.co/cfvn0bFYdf
2018-04-07 01:31:33,-0.0516,Sat Apr 07 01:31:33 +0000 2018,0.24,0.533,0.227,FoxNews,Justice Department announces 'zero-tolerance' policy on illegal border crossings https://t.co/lTJJl9NXJf
2018-04-07 01:31:51,0.0,Sat Apr 07 01:31:51 +0000 2018,0.0,1.0,0.0,CNN,Virgin Galactic is one step closer to bringing tourists to space after this test flight https://t.co/ZCjzj9YHsB https://t.co/4sr7H7wQcH
2018-04-07 01:33:04,-0.6124,Sat Apr 07 01:33:04 +0000 2018,0.208,0.792,0.0,nytimes,The Kushner family appeared to have struck a deal to buy out its partner in the troubled Fifth Avenue skyscraper at… https://t.co/1KBJFEIHC5
2018-04-07 01:37:32,-0.3182,Sat Apr 07 01:37:32 +0000 2018,0.282,0.534,0.183,FoxNews,".@lizpeek: @realDonaldTrump gains ground, much to liberals’ horror https://t.co/2nSOgJQKmI"
2018-04-07 01:40:01,0.0,Sat Apr 07 01:40:01 +0000 2018,0.0,1.0,0.0,CBSNews,Authorities in western Ohio say hospital staffers delivered a pregnant woman's baby after the mother was shot in th… https://t.co/SUxnlGz4VN
2018-04-07 01:42:46,0.0,Sat Apr 07 01:42:46 +0000 2018,0.0,1.0,0.0,FoxNews,Former First Lady @MichelleObama took a jab at President @realDonaldTrump while likening her husband's presidency t… https://t.co/MWYcSux2Qf
2018-04-07 01:46:04,0.2023,Sat Apr 07 01:46:04 +0000 2018,0.0,0.917,0.083,CNN,"Texas is preparing to deploy National Guard troops and vehicles to the US border with Mexico, the state's top milit… https://t.co/tCslXBBZ5h"
2018-04-07 01:47:03,0.0,Sat Apr 07 01:47:03 +0000 2018,0.0,1.0,0.0,nytimes,"Dozens of Chinese-made medical products, from defibrillators to dental fillings, could face price increases if the… https://t.co/zPIr0rmA5Z"
2018-04-07 01:51:03,-0.5106,Sat Apr 07 01:51:03 +0000 2018,0.156,0.782,0.062,CNN,Defense lawyers say that one of the jurors selected this week for Bill Cosby's sexual assault retrial should be rem… https://t.co/7QgQi2v5T3
2018-04-07 01:56:23,0.4404,Sat Apr 07 01:56:23 +0000 2018,0.18,0.507,0.313,FoxNews,Families of Korean War MIAs hope Trump-Kim talks will bring loved ones home https://t.co/vxbrIAyjLv
2018-04-07 02:00:02,-0.5994,Sat Apr 07 02:00:02 +0000 2018,0.214,0.786,0.0,CBSNews,"Hopper Penn, son of Sean Penn and Robin Wright, was arrested and charged with possession of drugs in Nebraska.… https://t.co/yqeLWcFEru"
2018-04-07 02:01:04,0.0,Sat Apr 07 02:01:04 +0000 2018,0.0,1.0,0.0,CNN,"DHS pushes back on reaction to reports that it's seeking access to a database of journalists and bloggers, arguing… https://t.co/80aIRGP00j"
2018-04-07 02:02:06,-0.1531,Sat Apr 07 02:02:06 +0000 2018,0.068,0.932,0.0,nytimes,"RT @nytopinion: A new reason to be worried about processed foods and food additives: They may not nourish you, but they are nourishing some…"
2018-04-07 02:06:06,0.4767,Sat Apr 07 02:06:06 +0000 2018,0.0,0.866,0.134,CNN,The DOJ is allowing all House and Senate intelligence committee members to review the application that it and the F… https://t.co/OI4zTXIYXv
2018-04-07 02:07:04,0.0,Sat Apr 07 02:07:04 +0000 2018,0.0,1.0,0.0,FoxNews,".@POTUS aims to send between 2,000 and 4,000 @USNationalGuard troops to the U.S.-Mexico border. @GillianHTurner has… https://t.co/IFMQs5awUS"
2018-04-07 02:09:32,0.4939,Sat Apr 07 02:09:32 +0000 2018,0.0,0.814,0.186,FoxNews,"On ""@TuckerCarlson Tonight,"" @dbongino discussed respecting the flag when it comes to immigration. #Tucker https://t.co/DtvmuiZXBG"
2018-04-07 02:11:06,-0.1531,Sat Apr 07 02:11:06 +0000 2018,0.132,0.769,0.099,CNN,"Nancy Pelosi, the top House Democrat, calls on EPA Administrator Scott Pruitt to resign https://t.co/MzFySscg8H https://t.co/GVNpV6VDaC"
2018-04-07 02:15:08,0.4404,Sat Apr 07 02:15:08 +0000 2018,0.0,0.873,0.127,nytimes,The EPA announced on Monday that it would relax Obama-era rules governing auto pollution. The move could lead to a… https://t.co/oqVykUHq6s
2018-04-07 02:16:03,-0.5859,Sat Apr 07 02:16:03 +0000 2018,0.232,0.669,0.099,CNN,Escalating tensions with the United States may put China's trade war arsenal to the test. How much ammo does the co… https://t.co/BFLE6YpAL2
2018-04-07 02:18:22,-0.2263,Sat Apr 07 02:18:22 +0000 2018,0.119,0.811,0.07,FoxNews,"Dan Crenshaw: ""This is a very simple military operation. We want to stop people from crossing a border.""… https://t.co/Oac0z0KGUZ"
2018-04-07 02:20:01,0.0,Sat Apr 07 02:20:01 +0000 2018,0.0,1.0,0.0,CBSNews,"Woman used a ""large-bladed kitchen knife"" to sever the head of her 7-year-old son in rural western New York, author… https://t.co/gv6Vty2Hg6"
2018-04-07 02:21:06,-0.765,Sat Apr 07 02:21:06 +0000 2018,0.297,0.703,0.0,CNN,"Roger Stone is warning that President Donald Trump could get caught in a ""perjury trap"" if he sits down with specia… https://t.co/wOPU8lyrM3"
2018-04-07 02:26:54,0.0,Sat Apr 07 02:26:54 +0000 2018,0.0,1.0,0.0,FoxNews,"David Ward: ""Immigration is the Achilles' heel of this country. If we don't control it...we're gonna have a real se… https://t.co/WeRZloT0uI"
2018-04-07 02:30:50,-0.3818,Sat Apr 07 02:30:50 +0000 2018,0.271,0.729,0.0,FoxNews,"Democrats, Republicans battle for Ohio’s governor seat https://t.co/7l1tMssU2L"
2018-04-07 02:31:03,0.0,Sat Apr 07 02:31:03 +0000 2018,0.0,1.0,0.0,CNN,"Republican Rep. Ralph Norman pulled out his loaded, personal .38-caliber Smith &amp; Wesson handgun and laid it on a ta… https://t.co/odNrvDp6LH"
2018-04-07 02:32:05,0.1154,Sat Apr 07 02:32:05 +0000 2018,0.0,0.935,0.065,nytimes,"You can get naloxone at your local pharmacy. Some states allow you to purchase it over the counter, but others requ… https://t.co/IdcQWqFkJV"
2018-04-07 02:38:37,-0.2023,Sat Apr 07 02:38:37 +0000 2018,0.167,0.833,0.0,FoxNews,Man charged in connection to California Sam's Club blasts https://t.co/IstTjdoSQa
2018-04-07 02:40:01,-0.6369,Sat Apr 07 02:40:01 +0000 2018,0.264,0.64,0.096,CBSNews,A Washington woman accused of killing her wife and leaving her beneath a carpet in their shared bedroom told police… https://t.co/VUeDdoBHmK
2018-04-07 02:41:31,0.1779,Sat Apr 07 02:41:31 +0000 2018,0.0,0.904,0.096,CNN,Evangelical leader Tony Perkins defended EPA Administrator Scott Pruitt on Friday against a growing list of ethics… https://t.co/QN6Rzj5Lak
2018-04-07 02:43:44,0.0,Sat Apr 07 02:43:44 +0000 2018,0.0,1.0,0.0,FoxNews,"Marcus Ruiz Evans on California's ""Calexit"": ""A lot of people think you can't secede, that is ignorance.""… https://t.co/FNYkld4aGG"
2018-04-07 02:46:06,0.0,Sat Apr 07 02:46:06 +0000 2018,0.0,1.0,0.0,CNN,"President Trump presses for options to end what's been called the ""catch and release"" of deportable immigrants… https://t.co/jp5mpSWiwO"
2018-04-07 02:46:54,-0.2225,Sat Apr 07 02:46:54 +0000 2018,0.215,0.601,0.184,FoxNews,"Gordon Chang on trade war with China: ""In an innovation economy, if you can't protect innovation, we don't have an… https://t.co/4E5STNJD7a"
2018-04-07 02:47:08,0.0,Sat Apr 07 02:47:08 +0000 2018,0.0,1.0,0.0,nytimes,The New York Times movie review of “Blockers” https://t.co/uu0K1hpIdb
2018-04-07 02:49:38,0.5106,Sat Apr 07 02:49:38 +0000 2018,0.0,0.732,0.268,BBCNews,Vietnam rescue dog gives new owner slip in Paris https://t.co/NIYL1zNSKj
2018-04-07 02:53:48,-0.128,Sat Apr 07 02:53:48 +0000 2018,0.143,0.857,0.0,FoxNews,Turley: Media's 'One-Sided' View of Mueller Probe 'Increasingly Alarming' https://t.co/YVZlDhlq9y
2018-04-07 02:59:43,0.0,Sat Apr 07 02:59:43 +0000 2018,0.0,1.0,0.0,CNN,"RT @OutFrontCNN: As President Trump considers deploying between 2,000 and 4,000 National Guard troops to the US-Mexican border, residents a…"
2018-04-07 03:01:04,-0.765,Sat Apr 07 03:01:04 +0000 2018,0.306,0.694,0.0,CNN,Iowa soy and pork farmers have a lot to lose in a high-stakes trade war with China https://t.co/aUV7YsUvKc https://t.co/Z1wgKURpYo
2018-04-07 03:02:04,0.5423,Sat Apr 07 03:02:04 +0000 2018,0.105,0.648,0.247,nytimes,"Isao Takahata, who founded Studio Ghibli with Hayao Miyazaki and made sophisticated animated films like ""Grave of t… https://t.co/iIdhWYfZKc"
2018-04-07 03:02:59,0.0,Sat Apr 07 03:02:59 +0000 2018,0.0,1.0,0.0,FoxNews,"Stephen Cohen on Russia relations: ""[@POTUS'] statement that it's essential to cooperate with Russia is the truth.… https://t.co/E6SrTAGGbb"
2018-04-07 03:03:04,-0.8779,Sat Apr 07 03:03:04 +0000 2018,0.552,0.448,0.0,CBSNews,Condemned killer seen abducting young victim on camera to be resentenced https://t.co/nuwfivyA5T https://t.co/Rr60hNPbs9
2018-04-07 03:09:55,-0.765,Sat Apr 07 03:09:55 +0000 2018,0.398,0.602,0.0,FoxNews,Bus carrying Humboldt Broncos hockey team involved in crash; fatalities reported https://t.co/Un8kdbi4E7
2018-04-07 03:12:13,0.0,Sat Apr 07 03:12:13 +0000 2018,0.0,1.0,0.0,FoxNews,".@jasoninthehouse: “We built a bigger, broader coalition, and had more of an effect on Russia than anything Barack… https://t.co/PjAmFt9D7O"
2018-04-07 03:16:02,0.0,Sat Apr 07 03:16:02 +0000 2018,0.0,1.0,0.0,CNN,Trump began the week tweeting about the border. Now he's sending troops. https://t.co/oGn9cyWi7b https://t.co/q3YhTJtC57
2018-04-07 03:17:02,0.0,Sat Apr 07 03:17:02 +0000 2018,0.0,1.0,0.0,nytimes,"RT @nytfood: Here's an illustrated guide on everything you wanted to know about pizza, from its Neapolitan roots to delivery drones https:/…"
2018-04-07 03:18:04,-0.6597,Sat Apr 07 03:18:04 +0000 2018,0.265,0.735,0.0,CBSNews,"ValuJet Flight 592 crash: FBI offers $10,000 for info on fugitive in deadly 1996 crash https://t.co/Z9eS9ftShq https://t.co/d8shmWN8Un"
2018-04-07 03:24:04,0.0,Sat Apr 07 03:24:04 +0000 2018,0.0,1.0,0.0,CBSNews,Howard University sit-in ends after record 9 days https://t.co/GboS7I2und https://t.co/9aevoSwUj6
2018-04-07 03:25:24,0.0,Sat Apr 07 03:25:24 +0000 2018,0.0,1.0,0.0,nytimes,"RT @LFFriedman: Confirmed: House Oversight Committee is probing Scott Pruitt's living arrangements. ""I don't have a lot of patience for tha…"
2018-04-07 03:30:22,-0.4215,Sat Apr 07 03:30:22 +0000 2018,0.248,0.586,0.167,FoxNews,"'People Are Sick of It': Palin Says Dems Want to 'Import' Votes, Refuse to Secure Border https://t.co/1J6Bcazq1e"
2018-04-07 03:31:04,0.0,Sat Apr 07 03:31:04 +0000 2018,0.0,1.0,0.0,CNN,"Mike Pompeo's confirmation hearing for secretary of state is scheduled for 10 a.m. next Thursday, the Senate Foreig… https://t.co/stuHuAHLQg"
2018-04-07 03:33:01,0.4069,Sat Apr 07 03:33:01 +0000 2018,0.121,0.732,0.146,nytimes,"""I will do my best to see to it that I never am this ignorant again,"" said a teenager who was sentenced to read boo… https://t.co/rI3XgTNChw"
2018-04-07 03:33:04,-0.8271,Sat Apr 07 03:33:04 +0000 2018,0.412,0.588,0.0,CBSNews,"Menendez brothers, convicted of killing parents in 1989, reunited in prison https://t.co/H0OTrRaFiS https://t.co/pYR96mY8JJ"
2018-04-07 03:41:12,-0.8258,Sat Apr 07 03:41:12 +0000 2018,0.492,0.382,0.126,FoxNews,"Massachusetts' ban on assault weapons doesn't violate Second Amendment, judge rules https://t.co/B7yt2LVwjU"
2018-04-07 03:46:01,-0.4019,Sat Apr 07 03:46:01 +0000 2018,0.119,0.881,0.0,CNN,"Ford is recalling about 350,000 trucks for a problem that could cause them to roll even after the driver shifts int… https://t.co/TXxqJi0wCz"
2018-04-07 03:47:02,0.7096,Sat Apr 07 03:47:02 +0000 2018,0.0,0.688,0.312,nytimes,"The best TV shows and movies new to Netflix, Amazon and more in April https://t.co/4Ez0tZEtHA"
2018-04-07 03:48:05,-0.5994,Sat Apr 07 03:48:05 +0000 2018,0.196,0.804,0.0,CBSNews,"Trump says trade war is ""already lost,"" and he ""probably won't"" attend White House Correspondents Dinner… https://t.co/I8oty96yOB"
2018-04-07 03:48:44,-0.6249,Sat Apr 07 03:48:44 +0000 2018,0.339,0.661,0.0,BBCNews,London violence: Extra Met Police officers on patrol https://t.co/ERfftZr3aP
2018-04-07 03:55:18,0.0,Sat Apr 07 03:55:18 +0000 2018,0.0,1.0,0.0,FoxNews,Why Conor McGregor’s meltdown could cost him in court (via @FoxBusiness) https://t.co/QGvRvzvkSK
2018-04-07 03:57:44,-0.765,Sat Apr 07 03:57:44 +0000 2018,0.398,0.602,0.0,FoxNews,Bus carrying Humboldt Broncos hockey team involved in crash; fatalities reported https://t.co/c8w23hGNWr
2018-04-07 04:00:01,0.0,Sat Apr 07 04:00:01 +0000 2018,0.0,1.0,0.0,FoxNews,"""It's time for @HillaryClinton to get @MichelleObama - both of them can go into the woods and realize that Presiden… https://t.co/vGHNMgN7XL"
2018-04-07 04:02:02,0.4019,Sat Apr 07 04:02:02 +0000 2018,0.0,0.87,0.13,nytimes,"He talked about the movie business with Michael Douglas, Morgan Freeman and Dwayne Johnson.

He discussed space tra… https://t.co/FAlxwnepY6"
2018-04-07 04:02:18,0.0,Sat Apr 07 04:02:18 +0000 2018,0.0,1.0,0.0,CNN,A former city official in Georgia used the N-word while pushing for Confederate History Month at a city meeting… https://t.co/eN0HFxQgLp
2018-04-07 04:03:03,-0.128,Sat Apr 07 04:03:03 +0000 2018,0.16,0.71,0.13,CBSNews,Ex-teacher cries in court as he admits fleeing with 15-year-old Tennessee student https://t.co/ooGOUUNITu https://t.co/zlnezNBq0W
2018-04-07 04:03:38,0.5574,Sat Apr 07 04:03:38 +0000 2018,0.0,0.735,0.265,nytimes,"How a Liberal Dissident Became a Far-Right Hero, in Hungary and Beyond https://t.co/u5oKlg8lsR"
2018-04-07 04:09:22,0.0,Sat Apr 07 04:09:22 +0000 2018,0.0,1.0,0.0,nytimes,"Daniel Akaka, Former Democratic Senator of Hawaii, Dies at 93 https://t.co/xyjh4vcgoU"
2018-04-07 04:15:00,-0.6908,Sat Apr 07 04:15:00 +0000 2018,0.322,0.678,0.0,FoxNews,Texas Lt. Gov.: Keep National Guard at the Border 'Until Hell Freezes Over' https://t.co/C19ISaO2u4
2018-04-07 04:16:01,-0.3182,Sat Apr 07 04:16:01 +0000 2018,0.138,0.783,0.078,CNN,"The companies Trump has attacked on Twitter since his election:

ABC News
Amazon
Boeing
CBS
CNN
Comcast/MSNBC/NBC
D… https://t.co/cy6YExuV5d"
2018-04-07 04:18:04,0.0,Sat Apr 07 04:18:04 +0000 2018,0.0,1.0,0.0,CBSNews,Lobbyist tied to condo rented by EPA chief Scott Pruitt speaks out https://t.co/bWHogSpxtK https://t.co/mMJAO8nM2d
2018-04-07 04:27:06,-0.6808,Sat Apr 07 04:27:06 +0000 2018,0.211,0.789,0.0,nytimes,RT @nytimesphoto: Dr. Martin Luther King Jr. was a visual tactician who understood the power of the camera to expose the brutality and inju…
2018-04-07 04:31:03,0.0,Sat Apr 07 04:31:03 +0000 2018,0.0,1.0,0.0,CNN,President Trump to skip the White House Correspondents' Dinner again https://t.co/FwoMfG4dTt https://t.co/yveKMlvbE3
2018-04-07 04:33:03,0.0,Sat Apr 07 04:33:03 +0000 2018,0.0,1.0,0.0,CBSNews,Heavy rain in Northern California may test spillway at nation's tallest dam https://t.co/4zBcppMLwy https://t.co/sbEbxzshv7
2018-04-07 04:35:00,0.0,Sat Apr 07 04:35:00 +0000 2018,0.0,1.0,0.0,FoxNews,".@USDOL: U.S. economy added 103,000 jobs in March. https://t.co/pZcD6ADdgi https://t.co/2MCQh7HCWB"
2018-04-07 04:45:15,0.0,Sat Apr 07 04:45:15 +0000 2018,0.0,1.0,0.0,nytimes,President Trump will skip the White House Correspondents' dinner. But he is much more willing to call in to talk ra… https://t.co/PlJUElCVe0
2018-04-07 04:46:00,0.6486,Sat Apr 07 04:46:00 +0000 2018,0.0,0.725,0.275,FoxNews,"In a recent interview, rap icon JAY-Z spoke bluntly about white privilege in the United States.… https://t.co/NUWt94vdCb"
2018-04-07 04:46:03,0.0,Sat Apr 07 04:46:03 +0000 2018,0.0,1.0,0.0,CBSNews,"Facebook suspends another data analytics firm, AggregateIQ https://t.co/JAsHEJSdn8 https://t.co/i7Qufha3zv"
2018-04-07 04:46:03,-0.9136,Sat Apr 07 04:46:03 +0000 2018,0.476,0.524,0.0,CNN,"An Illinois town has banned assault weapons. The penalty if you keep one? Up to $1,000 a day. https://t.co/ago1TsWSub"
2018-04-07 04:48:04,-0.4019,Sat Apr 07 04:48:04 +0000 2018,0.197,0.803,0.0,CBSNews,Deadly Thunderbirds crash marks 4th military aircraft incident this week https://t.co/tcldjYpuFr https://t.co/F6ttWnRutA
2018-04-07 04:50:00,0.6597,Sat Apr 07 04:50:00 +0000 2018,0.0,0.707,0.293,FoxNews,".@GovMikeHuckabee is in favor President @realDonaldTrump's desire to send between 2,000 and 4,000 @USNationalGuard… https://t.co/TYgRiGECHm"
2018-04-07 04:55:29,-0.4019,Sat Apr 07 04:55:29 +0000 2018,0.197,0.803,0.0,nytimes,Crash Involving Junior Hockey League Team in Canada Claims Multiple Lives https://t.co/IF19jV1dvR
2018-04-07 05:00:00,0.0,Sat Apr 07 05:00:00 +0000 2018,0.0,1.0,0.0,FoxNews,".@DiamondandSilk: ""Long gone are the days that people can cross our borders and think they can rip away at the fabr… https://t.co/RXUFAzpSku"
2018-04-07 05:01:05,-0.6486,Sat Apr 07 05:01:05 +0000 2018,0.301,0.699,0.0,CNN,Trump basically called Mexicans rapists again | Analysis by @zbyronwolf https://t.co/nlPF2c9pd5 https://t.co/MDbObRprdC
2018-04-07 05:03:05,-0.4588,Sat Apr 07 05:03:05 +0000 2018,0.211,0.789,0.0,CBSNews,"Trump freezes out chief of staff John Kelly, says he's ""tired of being told 'no'"" https://t.co/JiRVZPHdXM https://t.co/5TgZgEEZX4"
2018-04-07 05:16:00,0.4404,Sat Apr 07 05:16:00 +0000 2018,0.0,0.804,0.196,CNN,"This 17-year-old student got accepted into 19 top universities, including Yale, Stanford, Columbia and the London S… https://t.co/5r6kVGMmq1"
2018-04-07 05:16:04,-0.4019,Sat Apr 07 05:16:04 +0000 2018,0.213,0.787,0.0,CBSNews,Deaths reported in Canadian junior hockey team bus crash https://t.co/cQUe637qAP https://t.co/HYiUeyR8pU
2018-04-07 05:18:04,-0.4019,Sat Apr 07 05:18:04 +0000 2018,0.172,0.828,0.0,CBSNews,Hart family crash: Searchers find cellphone near site of deadly SUV plunge https://t.co/l9IecuDi1q https://t.co/E7KpmzUbkQ
2018-04-07 05:22:04,-0.7003,Sat Apr 07 05:22:04 +0000 2018,0.272,0.641,0.087,nytimes,"RT @nytlizrobbins: As the H-1B visa scramble begins, thousands of Indian women fear their visas and dreams are in jeopardy. ""I had no ident…"
2018-04-07 05:31:06,0.6808,Sat Apr 07 05:31:06 +0000 2018,0.0,0.714,0.286,CNN,"These curious goats got stranded on a precarious section of a Pennsylvania overpass, prompting a rescue operation i… https://t.co/Rng0BNK31W"
2018-04-07 05:33:04,-0.2023,Sat Apr 07 05:33:04 +0000 2018,0.13,0.87,0.0,CBSNews,Social worker charged with sexual misconduct at Illinois mental health center https://t.co/XqYS0aACMR https://t.co/RudBhiOPKq
2018-04-07 05:37:00,-0.1779,Sat Apr 07 05:37:00 +0000 2018,0.134,0.866,0.0,FoxNews,"On @foxandfriends, @BlackSheepDawg, Exec. Dir. of @UnhyphenAmerica, slammed those accusing President… https://t.co/90wVz4PWQr"
2018-04-07 05:38:47,0.1531,Sat Apr 07 05:38:47 +0000 2018,0.162,0.648,0.19,nytimes,In the mood for a great foreign crime show? Here are 11 you can stream tonight. https://t.co/NCe5EMOlev
2018-04-07 05:46:00,0.34,Sat Apr 07 05:46:00 +0000 2018,0.0,0.893,0.107,CNN,South Dakota's Custer State Park welcomed its first baby American bison of 2018 in late March. The park expects abo… https://t.co/nOrQkQrFKn
2018-04-07 05:48:00,0.0,Sat Apr 07 05:48:00 +0000 2018,0.0,1.0,0.0,FoxNews,Sources: @JoeBiden considering 2020 run. https://t.co/py8aUvXDAu
2018-04-07 05:48:04,0.7184,Sat Apr 07 05:48:04 +0000 2018,0.0,0.667,0.333,CBSNews,Deck hand saved lives as fishing boat sank; captain's role under investigation https://t.co/Q6zc2St0nI https://t.co/knHTiFsoFC
2018-04-07 05:56:52,0.0,Sat Apr 07 05:56:52 +0000 2018,0.0,1.0,0.0,nytimes,Paleontologists have discovered dozens of jumbo-size footprints belonging to dinosaurs that lived 170 million years… https://t.co/m8UlDEQ46J
2018-04-07 06:00:00,0.4404,Sat Apr 07 06:00:00 +0000 2018,0.0,0.813,0.187,FoxNews,.@kimguilfoyle: “[The press doesn’t] want to give [@POTUS] credit for any of the things that he’s done.” #TheFive https://t.co/hJ5Pl0q33Y
2018-04-07 06:01:02,-0.4019,Sat Apr 07 06:01:02 +0000 2018,0.114,0.886,0.0,CNN,"If you stand inside the world's quietest room for long enough, you start to hear your heartbeat. Then you lose your… https://t.co/92sJOOLiKe"
2018-04-07 06:02:04,0.0,Sat Apr 07 06:02:04 +0000 2018,0.0,1.0,0.0,BBCNews,"RT @BBCSport: Commonwealth Games #GC2018

So far on day 3 (07:00 BST)
England 🥇🥇🥇🥈🥈
Wales ➖
Northern Ireland ➖
Scotland ➖

Wales' Tesni Eva…"
2018-04-07 06:03:04,-0.7184,Sat Apr 07 06:03:04 +0000 2018,0.382,0.529,0.088,CBSNews,Man in legal battle to annul his own death certificate https://t.co/UKbGC4mi2m https://t.co/uSTY9Zg9Lu
2018-04-07 06:15:09,0.0,Sat Apr 07 06:15:09 +0000 2018,0.0,1.0,0.0,CNN,Jackie Kennedy coined the term “Camelot” to describe the Kennedy presidency during an interview with Life magazine… https://t.co/bIV8LEQoA3
2018-04-07 06:17:02,0.3612,Sat Apr 07 06:17:02 +0000 2018,0.0,0.898,0.102,nytimes,"RT @gettleman: “Being a Dalit in India is like being on the battlefield,’’ said a Dalit activist. “Everyday and every minute you will be re…"
2018-04-07 06:18:00,-0.2584,Sat Apr 07 06:18:00 +0000 2018,0.184,0.816,0.0,FoxNews,".@RepMcSally: ""We can't afford not to secure our border."" https://t.co/2drCFrbHlW"
2018-04-07 06:18:04,0.0,Sat Apr 07 06:18:04 +0000 2018,0.0,1.0,0.0,CBSNews,Daniel Day-Lewis spotted using a flip phone https://t.co/oenH2mR9KF https://t.co/YAx9Nd693N
2018-04-07 06:27:00,-0.6597,Sat Apr 07 06:27:00 +0000 2018,0.355,0.645,0.0,FoxNews,".@Nigel_Farage: ""Political correctness is killing people in London."" https://t.co/Md4OumxJuo"
2018-04-07 06:31:06,0.0,Sat Apr 07 06:31:06 +0000 2018,0.0,1.0,0.0,CNN,The world's largest single-domed tropical greenhouse is coming to France https://t.co/nxd5O3jj7C via @CNNStyle https://t.co/wRfko0MdlI
2018-04-07 06:33:04,-0.4767,Sat Apr 07 06:33:04 +0000 2018,0.256,0.744,0.0,CBSNews,Man arrested after mother's body found in freezer https://t.co/q1kBvz287U https://t.co/lZ1Jkd8Rqu
2018-04-07 06:34:11,0.0,Sat Apr 07 06:34:11 +0000 2018,0.0,1.0,0.0,nytimes,"ABC pulled an episode of “Black-ish.” Now Kenya Barris, the show's creator, is said to be looking for an early exit… https://t.co/17QXllWFp2"
2018-04-07 06:45:00,-0.0516,Sat Apr 07 06:45:00 +0000 2018,0.24,0.533,0.227,FoxNews,Justice Department announces 'zero-tolerance' policy on illegal border crossings https://t.co/lTJJl9wmkF
2018-04-07 06:46:00,0.128,Sat Apr 07 06:46:00 +0000 2018,0.096,0.786,0.118,CNN,"This police officer in Chattanooga, Tennessee, took a break from hiding Easter eggs at an event for the holiday to… https://t.co/jheh9qSOAO"
2018-04-07 06:48:03,-0.8519,Sat Apr 07 06:48:03 +0000 2018,0.458,0.542,0.0,CBSNews,MMA superstar Conor McGregor charged with assault after chaos caught on video https://t.co/SuwPJwVWkL https://t.co/BjKfJ41x3E
2018-04-07 06:48:27,0.4033,Sat Apr 07 06:48:27 +0000 2018,0.0,0.747,0.253,nytimes,Personal Health: Studies Show Little Benefit in Supplements https://t.co/X3mLFoHRnv
2018-04-07 07:00:00,0.1779,Sat Apr 07 07:00:00 +0000 2018,0.146,0.662,0.192,FoxNews,West Virginia mom tearfully thanks Trump for tax cuts (via @FoxBusiness) https://t.co/ghEfr0shtL
2018-04-07 07:01:03,0.0258,Sat Apr 07 07:01:03 +0000 2018,0.0,0.95,0.05,CNN,"Why Sinclair matters: The company is the largest owner of local TV stations in the US, and local news is Americans'… https://t.co/TtL488vN69"
2018-04-07 07:03:04,0.25,Sat Apr 07 07:03:04 +0000 2018,0.0,0.818,0.182,CBSNews,Preview: Tina Fey finally lives her Broadway dream https://t.co/OuncjFbCUk https://t.co/cyBSdTFXMy
2018-04-07 07:07:24,0.0,Sat Apr 07 07:07:24 +0000 2018,0.0,1.0,0.0,nytimes,"RT @nytgraphics: There are far more Democratic House candidates than at any time in the last quarter-century, and the filing period has not…"
